Smiles,ID
COc(c(O)c1)cc([C@]23O)c1OC[C@@H]3Oc(c(C1)c(cc3)O[C@@H]1C(CO)=C)c3C2=O,Amb24326330
CC(C)([C@H](C1)O)Oc2c1ccc(NC([C@H]1OC)=O)c2[C@]1(c(cc1)ccc1OC)O,Amb24326332
CC(CCCC(O)=O)OC(c(c(/C=C/CCC(O)=O)cc(OC)c1)c1O)=O,Amb24326336
CC(C)C(C[C@H]([C@@H](C)C(CC[C@@H]([C@](C)(CC1)O)C(CC2)=C1[C@@](C)(CC[C@@H]1O)[C@@H]2[C@@H]1C(O)=O)=O)O)=C,Amb24326341
CC(C)[C@@](CC1)([C@@H]2[C@]1(C)CC=C(C)C[C@H]2OC(c(cc1)ccc1O)=O)O,Amb24326342
C[C@H](C1)OC(O[C@](C)(CC[C@H]2C(C)(C)C(O)=O)[C@H](C3)[C@@]2(C)C=C)=C3C1=O,Amb24326344
C[C@@H](C1)OC(O[C@@](C)(CC[C@@H]2C(C)(C)[C@@H]3O[C@H]33)[C@H](C4)[C@@]2(C)C3=O)=C4C1=O,Amb24326345
C[C@H](C1)OC(O[C@](C)(CC[C@H]2C(C)(C)C=C3)[C@H](C4)[C@@]2(C)C3=O)=C4C1=O,Amb24326346
C=CCCCCCCCC[C@@H]([C@@](CCC(O)=O)(C(O)=O)O)C(O)=O,Amb24326348
CC(C[C@H]([C@@H]([C@H]([C@@H]1C(CO)=C2)O)C(C(OC)=O)=C)OC(Cc(cc3)ccc3O)=O)=C1C2=O,Amb24326349
CO[C@@H]([C@H](COC(/C=C/c(cc1)cc(O)c1O)=O)O)c(cc1)cc(OC)c1OC,Amb24326350
CC(C)([C@@H]1O[C@@H]1C([C@]1(C)[C@@H](C2)[C@](C)(CC3)OC(O[C@@H](CO)C4)=C2C4=O)=O)[C@]13O,Amb24326354
CC(C)=CCC/C(/C)=C/COC[C@@H]([C@@H]([C@@H]1OC)O)O[C@@H]1N(C=CC(N1)=O)C1=O,Amb24326360
COc1cc(CC(CO)O)cc(OC)c1OC,Amb24326361
COc(c(CC(CO)O)c1)cc(OC)c1OC,Amb24326362
C[C@](CC(/C=C(\C)/C[C@@H](C=C(C)C)O)=O)([C@H]1CC=C(C)CC1)O,Amb24326364
C[C@H](CC1)[C@H]([C@H]([C@@H](CC2)C(C)(C)O)O)[C@]2(C)[C@@H]1O,Amb24326366
CC(C)[C@@](C1)([C@@H]([C@H](CC(C)=CC2)OC(c(cc3)ccc3O)=O)[C@]2(C)[C@@H]1O)O,Amb24326367
CC(C)[C@@](C1)([C@@H]([C@H](CC(C)=CC2)OC(c(cc3)cc(OC)c3OC)=O)[C@]2(C)[C@@H]1O)O,Amb24326368
CC(C)(CCc(c(Oc1cc(O[C@@H]2OC=C[C@H]22)c2c(O)c11)c2C1=O)ccc2O)O,Amb24326373
C[C@H]([C@@H]1C)[C@H](c(cc2)cc(OC)c2O)O[C@@H]1c(cc1)cc(OC)c1O,Amb24326376
CCC/C=C/C=C/[C@@H](C[C@H]([C@@H]1O)O)[C@]1(C(O)=O)O,Amb24326382
CC(C)CC(c(c(OC)c1C(O)=O)ccc1Oc(c(/C=C/C(C)=O)cc(C)c1)c1O)OC,Amb24326387
CC(C)(CCc(c(Oc1cc(O[C@@H]2OC=C[C@H]22)c2c(OC)c11)c2C1=O)ccc2O)O,Amb24326391
CC(C)(CCC1)[C@H](CC2)[C@@]1(C)[C@@H](CC1)[C@]2(C)[C@H](CC(O)=O)C1=C,Amb24326392
CC(C)[C@@H](C(N[C@@H](C(C)C)C(N[C@@H](Cc1ccccc1)C(O)=O)=O)=O)NC(C)=O,Amb24326394
COC(/C=C/c(cc1)ccc1Oc(cc(/C=C/C(OC)=O)cc1)c1O)=O,Amb24326406
O[C@H](C([C@@H](O)OC1=O)=C1c1ccccc1)c1ccccc1,Amb24326407
COC(C(Cc1ccccc1)=C1c2ccccc2)OC1=O,Amb24326408
C/C(/CO)=C(\C(OC)=C1)/OC1=O,Amb24326411
CCCCCC(OCC(C1)COC1=O)=O,Amb24326415
O[C@@](Cc(cc1)cc2c1OCO2)(CO1)[C@H](Cc(cc2)cc3c2OCO3)C1=O,Amb24326416
CCCCCC(O[C@H]([C@@H](C(C)(C)CC[C@H]1O)[C@@]1(C)[C@]1(CO2)O)C=C1C2=O)=O,Amb24326417
OC(CCCCCC/C=C/c(cc1)cc2c1OCO2)=O,Amb24326419
CC(C)c(c(OC)c([C@@H]([C@H]([C@H]1C(C)(C)CCC[C@]112)OC2=O)OC)c1c1O)c1O,Amb24326420
CCC/C=C/C=C/[C@@H](C[C@H]([C@@H]1O)O)C[C@@H]1O,Amb24326421
CCCCCCC(C(N1C(CCC(N)=O)C(O)=O)=O)=C(C)C1=O,Amb24326425
CCCCCCC(C(N1C(C(C)C)C(O)=O)=O)=C(CC(O)=O)C1=O,Amb24326426
CCCCCCC(C(N1[C@@H]([C@H](C)CC)C(O)=O)=O)=C(C)C1=O,Amb24326427
C[C@H](C1)OC(O[C@](C)(CC[C@H]2C(C)(C)[C@H](C3)O)[C@H](C4)[C@@]2(C)C3=O)=C4C1=O,Amb24326429
OCC(C/C=C/CO)/C=C/C=C/CO,Amb24326430
C[C@](CC[C@H]1O)(C[C@H](C(C2)=C3C)OC3=O)[C@H]2C1=C,Amb24326431
CCCCCCC(C(N1C(CCCNC(N)=N)C(O)=O)=O)=C(CC(O)=O)C1=O,Amb24326432
CCCCCCC(C(N1CCCC(N)=O)=O)=C(CC(O)=O)C1=O,Amb24326433
CCCCCCC(C(N1C(CO)C(O)=O)=O)=C(C)C1=O,Amb24326434
CCCCCCCC[C@H]([C@]([C@H](C(O)=O)O1)(C(O)=O)O)C1=O,Amb24326436
C[C@@](CO)(CC=C[C@]1(C)[C@@](CC2)(C(C3=O)=C[C@@]2(C)C=C)O)C1=C3O,Amb24326439
C[C@]1([C@@H]2C(C)(C)CCC1)[C@](CC1)(C(C(O)=O)=C[C@]1(C)C=C)OC2=O,Amb24326440
CCCCCCC(C(N1C(C)C(O)=O)=O)=C(C)C1=O,Amb24326441
COc(c(O)c(c(C(c1c2cccc1)=O)c1)C2=O)c1O,Amb24326442
CC[C@H](C)/C=C(\C)/C=C/c(nc1)cc([C@]([C@@]2(C)O)(C(OC)=O)O)c1C2=O,Amb24326443
COc1ccc(CCC(O)=O)cc1,Amb6335224
CCCCCCCC(O)=O,Amb3940371
OC(CCCCCC(O)=O)=O,Amb2720869
COc(cc([C@H]([C@@H](CO)c1cc(/C=C/CO)c2)Oc1c2O)cc1)c1O,Amb22893133
CC(CS)S,Amb4034635
[O-][N+](c1cccc2cccnc12)=O,Amb6355799
CCCC(OC)=O,Amb8516697
CC(c1cccc(C(O)=O)c1)=O,Amb2684213
C[C@](C1)([C@@H](CC2)[C@H](CCC([C@]3(C)C=C4)=CC4=O)[C@@H]3C1=O)[C@]2(C(COC(C)=O)=O)O,Amb533389
CCOC(C(C(C(Oc1c2cccc1)=O)=C2O)C(C(Oc1c2cccc1)=O)=C2O)=O,Amb19132244
C=CCc(ccc(O)c1)c1O,Amb18125113
O[C@H]1[C@H]2C[C@H](C3)C[C@@H]1C[C@H]3C2,Amb1144636
C[C@@](CC[C@H]1[C@]2(C)CC3)([C@H](CC4)[C@H]1C=C(C)C2=C[C@@H]3OC(C)=O)[C@@]4(C(C)=O)OC(C)=O,Amb24288657
C[C@H](C[C@@H]([C@H](C1)C2=C)OC2=O)[C@H](CC2)[C@@]1(C)[C@H]2OC(C)=O,Amb28465137
C[C@]([C@H](CC[C@]12CC=C(C)CC3)[C@]23OC(C)=O)(/C=C/C=C(\C)/C(OC)=O)OC1=O,Amb23603607
C[C@](CC1)(CC[C@@H](C2)C(C(OC)=O)=C)C2=C1C(C)=O,Amb28465145
Oc1cc(C(CC2=O)Oc3c2c(O)cc(O)c3)cc(O)c1,Amb22748379
CC(Oc1cc(C(CC2=O)Oc3c2c(OC(C)=O)cc(OC(C)=O)c3)cc(OC(C)=O)c1)=O,Amb28465148
CC(C)(CC[C@@H]1OC(C)=O)[C@H](C[C@@H](C(C2=O)=C[C@H](CC3)C2=C)OC(C)=O)[C@@]1(C)C3=O,Amb28465151
C[C@@H](CC1)[C@@](C)(CCC(CO2)=CC2=O)[C@H]2[C@@]1(C)C(C(OC)=O)=CCC2,Amb23603981
CCO[C@H](C=C1/C=C/[C@H]([C@]2(C)[C@@H](CC3)C(C)(C)CCC2)C3=C)OC1=O,Amb28465152
C[C@@H](CC1)[C@@](C)(CCC2=C[C@H](OC)OC2=O)[C@H]2[C@@]1(C)C(C(O)=O)=CCC2,Amb23603996
C[C@@](CCC1)([C@@H](CCC2=C[C@H](OC)OC2=O)C(CC2)=C)[C@@H]2[C@@]1(C)C(O)=O,Amb23604037
CC(C)([C@H]1[C@](C)(C[C@H]2O)[C@@H](CC[C@@H]([C@@](C)(CC3)C4)[C@@](C)(CC5)[C@@H]3[C@@](C)(CO)[C@@H]5O)C4=CC1)[C@@H]2O,Amb23604041
C[C@H](/C=C/[C@@](C(C)(C)C1)(C(CO)=CC1=O)O)O,Amb28465154
CC(C)[C@]([C@H]([C@@H]1[C@](C)(C[C@@]2(O)O[C@H]3[C@H]4[C@@H](C)CC5)[C@@]45O)OCSC)([C@]2(C)[C@]13O)O,Amb28465155
CCCCOC/C=C/c(cc1OC)cc2c1O[C@H](CO)[C@@H](c(cc1O)cc(OC)c1O)O2,Amb28465160
COc(cc(C=C)cc1)c1O,Amb6296659
Oc1cc(O)c(C(c2ccccc2)=O)c(O)c1,Amb16192924
CC(C)NC[C@@H]1[C@H](CCCC2)N2CCC1,Amb28521012
CC(C)CN(C1(CCCC1)[C@@H](C(NC[C@@H]1[C@H](CCCC2)N2CCC1)=O)c1c2cccc1)C2=O,Amb28521248
CC(C)(C=C1)Oc2c1c(O[C@@H](COc(cc1OC)c3cc1OC)[C@]3(C1=O)O)c1c(O)c2,Amb28974702
CC(C)CN(C1(CCCCC1)[C@@H](C(NC[C@@H]1[C@H](CCCC2)N2CCC1)=O)c1c2cccc1)C2=O,Amb28521310
COc(cc(/C=C1/Oc(cc(cc2)O)c2C1=O)cc1)c1O[C@H]([C@H]([C@@H]1O)O)O[C@@H](CO)[C@H]1O,Amb28521427
CC(CCC(O)=O)=O,Amb534169
C[C@](C1)([C@@H](CC2)[C@H](CC[C@H](C3)[C@]4(C)CCC3=O)[C@@H]4C1=O)[C@H]2C(C)=O,Amb28521521
C/C=C/C/C=C/CCC([C@@H]1O[C@@H]1C(N)=O)=O,Amb10838104
Cc(cc1OC)c(-c2cc(O)cc(OC)c2C(O2)=O)c2c1O,Amb23438520
C[C@@H](CC[C@](CC1)([C@@H]2C1=O)[C@H](C)[C@H]([C@](C)(C1)C=C)O)[C@]2(C)[C@H]1O,Amb23438624
C[C@H](C(C(c1c2c([C@@H](C[C@H]3N(C)C)O[C@@]4(C)[C@H]3O)c4cc1O)=O)=C1C2=O)O[C@H](C2)[C@@H]1OC2=O,Amb23438703
CN(CC(c(cc1)ccc1O)c1c2)Cc1cc(O)c2OC,Amb29085636
CC(C)=CCC(C(Nc(c1ccc2OC)c2OC)=O)=C1OC,Amb22741185
CC(C(COc1c(cco2)c2cc(O2)c1C=CC2=O)O)=C,Amb29085671
CCC(C)/C=C(\C)/C=C/C(C(C(N(C=C1c(cc2)ccc2O)O)=O)=C1O)=O,Amb23438752
C[C@@H](CCC[C@H](CCCCCc1cc(O)cc(O)c1C(O)=O)O)O,Amb23438776
CN(C=C1OC)c(cccc2)c2C1=O,Amb27151494
CC(C(C=C1)=O)=CC1=O,Amb6386415
COc1cc([C@H]([C@@H]([C@H]2CO3)C3=O)c(cc3OCOc3c3)c3C2=O)cc(OC)c1OC,Amb22903326
COc1c2OCOc2cc2c1CN(CC1)[C@H](C3)[C@@]12[C@H]1O[C@H]1[C@@H]3O,Amb29085637
COc1cccc(OC)c1CCC(c(cc1)ccc1O)=O,Amb24107449
CN(C=C(C=C(C(OC)=C1)OC)C1=C1C=C2)C1=C(C=C1OC)C2=CC1O,Amb29085638
C[C@](CC1)([C@@H](CC2)[C@H](CC3)[C@H]1[C@@](C)(CC1)[C@@H]3C[C@H]1O)[C@@H]2N,Amb28522898
COc1cc(CCN(C2C3)C(CCC4=O)=C4C3=O)c2cc1,Amb539325
Oc1cc(OC(CC2c(cc3)cc4c3OCO4)=O)c2c(OC=C2c3ccccc3)c1C2=O,Amb28522952
O=C(CCC1)N2[C@@H]1[C@H](C1)CN(CCCC3)[C@@H]3[C@H]1C2,Amb28523034
COc1cc(OC)c(/C=C2\Oc(c(C(C3)c4ccco4)c(cc4)OC3=O)c4C2=O)cc1,Amb28523063
O=C(CCC1)N(C[C@@H]2CCC3)[C@@H]1[C@@H]1[C@H]2N3CCC1,Amb537112
COc1cc(OC)c(/C=C2\Oc(c(C(C3)c(cc4)cc5c4OCO5)c(cc4)OC3=O)c4C2=O)cc1,Amb28523150
O=C1c(ccc(OC(C2)=O)c3C2C2=COc(cccc4)c4C2=O)c3O/C1=C\c(cc1)cc2c1OCO2,Amb28523153
CN1C2=C3C=C4OCOC4=CC3C=CC2=C(C=CC(OC)=C2O)C2=C1,Amb29085639
C[C@@H]([C@H](CC[C@@](C)([C@@H](CCC1=C)O)[C@@]11O)[C@@H]1O1)C1=O,Amb28523203
C[C@@H]([C@H](CCC(C)=C([C@@H]1C(C)=C2)C2=O)[C@H]1O1)C1=O,Amb28523209
C[C@H]([C@H]([C@@H](C1)O2)[C@](C)(CC3)[C@H]1[C@@H](CC1=O)[C@@H]3[C@](C)(C[C@@H]([C@H](C3)O)O)[C@]13O)[C@]21OC[C@@H](C)CC1,Amb28523210
CN(CC[C@@]12c3c(C4)ccc(OC)c3O[C@H]22)[C@@H]4C1=CC=C2OC,Amb6600268
CC(O1)=Cc(oc(-c(cc2)ccc2OC)c2C(C(OC(C)=C3)=O)=C3O)c2C1=O,Amb28523337
C[C@@H]([C@H]([C@@H]([C@H](C(C)=CC1=O)C1=C(C)C1)O2)[C@H]1O)C2=O,Amb22757579
CN(CCc1c-2cccc1)Cc(cc1)c2c(O)c1OC,Amb21912495
CC(C)[C@]([C@@H](C)O)(C(OC[C@H]1[C@@H](CCC2)N2CC1)=O)O,Amb28515614
C[C@@H]([C@H](CC[C@](C)([C@@H]1[C@@](C)(C=C2)O)C2=O)[C@@H]1O1)C1=O,Amb28523596
CC(C)=CCCC(C=C)=C,Amb3940941
CC(C)=CCc(c(O)cc(OC1)c2CC1c(ccc(OC)c1)c1O)c2O,Amb28533147
O[C@H](C1)[C@H](CC2=C3)N(CCCC4)[C@H]4[C@@]12OC3=O,Amb29085583
O[C@]1(CCCC2)[C@H]2[C@@H](c(cc2)cc3c2OCO3)NCC1,Amb28523695
CN(CC1)C(C2)c3c1c(OC)c1OCOc1c3-c(cc1OC)c2cc1OC,Amb3773738
C(CC1)C[C@H]2N1C[C@@H]1[C@H](CCCC3)N3C[C@H]2C1,Amb28523753
COc1cc(OC)c(/C=C2\Oc(c(C(C3)C4=COc(cccc5)c5C4=O)c(cc4)OC3=O)c4C2=O)cc1,Amb28523761
COc1cc(OC)c(/C=C2\Oc(c(C(C3)c(cc4)ccc4O)c(cc4)OC3=O)c4C2=O)cc1,Amb28523804
COC1=C2c(ccc(c3c4)cc5c4OCO5)c3NC=C2C=CC1=O,Amb29085640
C[C@@](CC1)([C@H](CC2)[C@@H](CC3)[C@@H]1[C@](C)(CC1)C3=CC1=O)[C@]2(C#C)O,Amb28463764
COc1cc(OC)c(C(C2)c(c(O/C3=C\c(ccc(OC)c4)c4OC)c(cc4)C3=O)c4OC2=O)cc1,Amb28523800
C[N@@H+](CC1)[C@@H](Cc(cc(c(OC)c2)OC)c2-c2c3OC)c2c1cc3OC,Amb4269626
COc1cc(OC)c(/C=C2\Oc(c(C(C3)C4=Cc(cccc5)c5NC4=O)c(cc4)OC3=O)c4C2=O)cc1,Amb28523829
C[C@@]12c(cc(cc3)OC(NC)=O)c3N(C)[C@@H]1ON(C)CC2,Amb29085641
C[C@H](CC[C@@H]([C@]1(C)CO)[C@]2(C)CC[C@@H]1O)[C@]2(CC1)O[C@@]1(C1)COC1=O,Amb28523959
COc(cc(CC(CO)/C=C/c(cc1)cc(OC)c1O)cc1)c1O,Amb28974378
CC(C)CC(C1)c(c(O/C2=C\c(ccc(OC)c3)c3OC)c(cc3)C2=O)c3OC1=O,Amb28524137
CC(C)(C(COc(ccc(C1=COc(cc2OC(C)(C)C=Cc2c2)c2C1=O)c1)c1OC)O)O,Amb23603888
CCCCCCCCCC=C,Amb2721674
COc(ccc(C(C1)c(c(O/C2=C\c(cc3)cc4c3OCO4)c(cc3)C2=O)c3OC1=O)c1)c1O,Amb28524272
CC1(C)OC1COc(c(occ1)c1cc1C=C2)c1OC2=O,Amb22893128
COc1cc(OC)c(/C=C2\Oc(c(C(C3)c(cc4)cc(O)c4OC)c(cc4)OC3=O)c4C2=O)cc1,Amb28524332
O=C(c(cc1)cc2c1OCO2)OC[C@H]1[C@H](CCCC2)N2CCC1,Amb4059460
CC(C)(C(CC1)C(C=C2)=Cc3c1cc(C)c(O)c3)C2=O,Amb22893132
C[C@H](CC[C@@H]([C@]1(C)CO)[C@]2(C)CC[C@@H]1O)[C@]21O[C@@](CC(O)=O)(CO)CC1,Amb28524623
O=C(CCC1)N(C[C@H]2CCC3)[C@@H]1[C@H]1[C@H]2N3CCC1,Amb28524649
CCCCC(OC[C@@H]1[C@H](CCCC2)N2CCC1)=O,Amb542110
C[C@H]([C@](C)(CC1)OC(C)(C)[C@@H]1O)c(c(O)nc1ccccc11)c1O,Amb22458471
OCCCCCCCC(CC1=C2)OC=C1C(O)=C(C(O)=O)C2=O,Amb28533251
CCCCCCCC(CC1=C2)OC=C1C(O)=C(C(O)=O)C2=O,Amb28533252
CC(C)C[C@@H](C(N([C@@H]1C[C@@]23C(C)(C)C=C)[C@@H]3N(C(C)=O)c3c2cccc3)=O)NC1=O,Amb28974698
CC/C=C\C/C=C\[C@H]([C@H]([C@H](CCCCCCCC(O)=O)O)O)O,Amb28532962
C[C@@](CC1)([C@H](CC2)[C@@H](CC3)[C@@H]1[C@](C)(CC1)C3=CC1=O)[C@@H]2O,Amb28527777
CC1(C)Nc(cc(cc2)OC)c2C(C)=C1,Amb536353
CC(O1)=Cc(oc(-c(cc2)cc(OC)c2OC)c2C(C(OC(C)=C3)=O)=C3O)c2C1=O,Amb28527853
CC(N([C@]1(CC2)[C@]3(CC4)[C@@H]5N4CCC[C@]25C[C@@H]1C(OC)=O)c1c3cccc1)=O,Amb28527979
CC(C)(CCC1)[C@H]2[C@@]1(C)[C@@H](COC(C)(C)OC1)C1=CC2,Amb23604285
C[C@H](CCC(O)=O)[C@@H](CC1)[C@@](C)(CC2)[C@@H]1[C@H](CC1)[C@H]2[C@@](C)(CC2)[C@H]1C[C@@H]2O,Amb19132950
C[C@@H](CC[C@@](C)([C@H](C)CC1)[C@@H]2[C@@]1(C)C(COC(C)=O)=CCC2)CC(O)=O,Amb28974692
C[C@@H](CC[C@@](C)([C@H](C)CC1)[C@@H]2[C@@]1(C)C(CO)=CCC2)CC(O)=O,Amb28974693
COc(cccc1)c1O[C@H](CO)[C@@H](c(cc1)cc(OC)c1OC)O,Amb540914
OC[C@H]1Oc(ccc(/C=C/CO)c2)c2O[C@@H]1c(cc1)cc(O)c1O,Amb28974704
C[C@@H]([C@@H]([C@H]([C@@H](C(CO)=CC1=O)C1=C(C)C1)O2)[C@H]1O)C2=O,Amb28984035
C[C@@H]([C@@H]([C@H]([C@@H](C(CO)=CC1=O)C1=C(C)C1)O2)[C@H]1OC(Cc(cc1)ccc1O)=O)C2=O,Amb28984036
CC(C[C@@H]([C@H]([C@H]([C@H]1C(CO)=C2)OC3=O)C3=C)OC(Cc(cc3)ccc3O)=O)=C1C2=O,Amb28984038
CC(C)[C@H](CC[C@@H](C)C1)C1=O,Amb2099476
CC(C)C1(CC=C(C)CC1)O,Amb4014271
C([C@@H]1[C@@H](c(cc2)cc3c2OCO3)OC[C@H]11)O[C@@H]1Oc(cc1)cc2c1OCO2,Amb22171243
C([C@@H]1[C@@H](c(cc2)cc3c2OCO3)OC[C@@H]11)O[C@@H]1c(cc1)cc2c1OCO2,Amb6296291
CC[C@H](CN(CC1)[C@H](C2)[C@@]1(c(cccc1)c1N1)C1=O)[C@@H]2/C(/C(O)=O)=C\OC,Amb22169940
CS(/C=C/CCN=C=S)=O,Amb22801126
OC(/C=C/c(cc1)c(/C=C/c(cc2)cc(O)c2O)c(O)c1O)=O,Amb29085575
C[C@@]1(CC2)c(cc(cc3)OC(NC)=O)c3N(C)[C@@H]1N2C(NC)=O,Amb29085576
C[C@@H](C[C@@]1(C(C)(C)[C@@H]1[C@H]1C=C(CO)C[C@]([C@@H]2C=C3C)(C3=O)O)OC(C)=O)[C@@]12O,Amb19133728
CN(CC[C@]1([C@@H]23)c4cccc(O)c4N2C(C2)=O)CC4=CCO[C@H]2[C@@H]3[C@@H]4CC1=O,Amb22584717
COc(ccc(CC(c1c2)NCCc1cc(OC)c2OC)c1)c1OC,Amb2783125
C[C@@H](CN(C[C@@H]1CC2)[C@@H](C3)[C@@]1(C)C1=C4C(C(OC)=O)=C5C1=C2OCC5)[C@H]3C4=O,Amb29085579
O=C1O[C@@](C2)([C@H](CCCC3)N3[C@H]2C=C2)C2=C1,Amb1911291
O=C1O[C@@](C2)([C@@H](CCCC3)N3[C@H]2C=C2)C2=C1,Amb29085581
COc(cc(CCNC1Cc(cc2)ccc2O)c1c1)c1OC,Amb29085586
CN(CCc1c2)C(Cc(cc3)ccc3O)c1cc(O)c2OC,Amb29085587
C[C@H](CN(C[C@H]1CCC(OCC2)=C3C2=C2C(OC)=O)[C@H](C4)[C@]1(C)C3=C2C1=O)[C@]14O,Amb29085589
CN(CCC12[C@@]34c(cccc5)c5N[C@@H]3N(C)CC4)[C@H]2Nc2c1cccc2,Amb29085592
C[C@@H](C1)C[C@@]23N(C)CCC[C@@H]3[C@H]1CC1=C2CCC(O)=N1,Amb29085595
C[C@@H](C1)C[C@@]23NCCC[C@H]3[C@H]1CC(N1)=C2CCC1=O,Amb29085597
CC(C)=CCn1c(cc(cc2)OC)c2c([C@H]([C@@]2(C(N3[C@@H]4CCC3)=O)O)O)c1[C@@H](C=C(C)C)N2C4=O,Amb29085599
CCc1ccc(C(O[C@]2([C@H]([C@](C(c3ccccc3)=O)(N3)OC)O)C3=O)=C(C)C2=O)o1,Amb29085600
C[C@H]([C@H](CC1)[C@](C)(CC2)[C@H]1[C@@H](CC1)[C@@H]2[C@](C)(CC=C2NC(C=C(C)C)=O)[C@H]1C2=O)N(C)C,Amb29085605
C[C@H]([C@@H](C)Oc1c2c(OC(C=C3c4ccccc4)=O)c3c3c1C=CC(C)(C)O3)[C@@H]2O,Amb29085606
C[C@@H](C[C@@H]([C@@H]1CCC2)[C@H]3O)C[C@@]11N2CCC[C@H]1C3=O,Amb29085609
C[C@H](C1)C[C@@]2([C@H](CCC3)[C@@H]4O)N3CCC=C2[C@@H]1[C@@H]4O,Amb29085611
CN(CCc(c(C(C1)=O)c2OC)cc3c2OCO3)Cc2c1ccc1c2OCO1,Amb29085612
O=C(c(ccc1c2OCO1)c2-c1c23)c2nccc3cc2c1OCO2,Amb29085613
COc(cc(/C=C\C(O)=O)cc1)c1O,Amb10845329
CCC(O[C@@H](CC1)[C@@](C)(CC2)[C@@H]1[C@H](CC1)[C@H]2[C@@](C)(C[C@H]2C)[C@@H]1CC2=O)=O,Amb8628451
Oc(cc1)cc(OCC(C2)=O)c1-c(cc1O)c2cc1O,Amb29085617
COc1cc([C@@H]2OC[C@@H]3[C@@H](c(cc4OC)cc(OC)c4OC)OC[C@H]23)cc(OC)c1,Amb29085625
COc(ccc(C(Oc(c(OC)c(c(OC)c1OC)OC)c1C1=O)=C1OC)c1)c1OC,Amb22234535
CO[C@@H]([C@H](CO)O[C@@H]([C@H]1O)Oc(cc2)cc(OC=C3c(cc4)ccc4O)c2C3=O)[C@H]1O,Amb29085630
CC([C@H]1c2c(/C=C/C(O)=O)ccc(O)c2O[C@@H]1c(cc1)cc(O)c1O)=C,Amb29085643
Cc(c1ccc(cc(cc2C=C)O)c2c1cc1)c1O,Amb17611681
C[C@]1(CC[C@H]([C@@H]2OC3=O)C3=C)O[C@@]11[C@@H]2C(C)=CC1,Amb558303
CC(C)([C@@H](C1)Oc(cc2OC(C)=C3)c1c(O)c2C3=O)O[C@H]([C@H]([C@@H]1O)O)O[C@@H](CO)[C@@H]1O,Amb29085648
CC1(C)Oc2c(CC=C(C)C)c(OCCC3=O)c3c(O)c2C=C1,Amb29085655
CN(CC1)C(CC(C=C2)(C=CC2=O)c2c3O)c2c1cc3OC,Amb29085654
COC(/C=C/c(cc1)cc(O)c1O)=O,Amb1094602
Oc(ccc(C(C1)Oc(c(O)c(cc2)O)c2C1=O)c1)c1O,Amb29085662
Oc(ccc(/C=C/C(c(ccc(O)c1O)c1O)=O)c1)c1O,Amb6296104
CCCCCCCCCC(NCc(cc1)cc(OC)c1O)=O,Amb29085663
OC(CC(c(cc(c(O)c1)O)c1O1)=CC1=O)=O,Amb19131900
CC(c(c(O1)c2O)ccc2O)=CC1=O,Amb18511477
C[C@@H](CCC(NCCS(O)(=O)=O)=O)[C@H](CC1)[C@](C)(CC2)[C@H]1[C@@H](C1)[C@@H]2[C@](C)(CC[C@@H](C2)O)[C@H]2[C@@H]1O,Amb29085667
Oc(c(O)c1)cc(C(O)=C2)c1OC2=O,Amb25735074
CC1(c(c(O)c(C)c(O)c2C(C)=O)c2OC1=C1)C(O)=C(C(C)=O)C1=O,Amb2715522
COc1cc(/C=C/c(cc2)cc(O)c2O)cc(OC)c1,Amb15692644
CC(Cc1cc(C)c(CO)c(C)c11)C1=O,Amb23604378
CN(CC[C@]12[C@@]34c(cccc5)c5N[C@H]2N(C)CC4)[C@H]3Nc2c1cccc2,Amb22801127
COc(cc(cc1CC(c2ccc3)O)O)c1-c2c3O,Amb29085682
CN(C1OC)c2c(cc3OCOc3c3)c3ccc2-c2c1cc1OCOc1c2,Amb29085685
Oc(cc1)cc(CCc2cc(O)c3)c1-c2c3O,Amb29085693
COc(cc(/C=C/C=O)cc1[C@@H]2CO)c1O[C@@H]2c(cc1)cc(OC)c1O,Amb29085706
C/C=C(/CC(C=C(C)C)O)\COc1c(cco2)c2cc(O2)c1C=CC2=O,Amb29085699
CC(C)(CC1)Oc2c1c(OC)c(CC(CO1)c(ccc(O)c3)c3O)c1c2,Amb29085702
CC(C1CC=C(CO)CC1)=C,Amb9825863
CC(C)(CCC1)[C@H]([C@H]2OC(C)=O)[C@@]11[C@@H](CC[C@@H]([C@@H]3O)[C@](COC(C)=O)([C@@H]4O)O)[C@@]34[C@@]2(O)OC1,Amb29085709
CC(C)=CCc(c(O[C@@H]([C@H](C1=O)O)c(cc2)ccc2O)c1c(OC)c1)c1O,Amb29085716
CC(C)c1ccc([C@@](C)(CC2)[C@@H](CC3=O)C(CO4)=C2C4=O)c3c1O,Amb22232268
CC(C)=CCc1cc(C(CC2=O)Oc3c2c(O)cc(O)c3)cc(O)c1O,Amb6298025
CC1(C)C[C@@H]2C(C)=C[C@H](C=O)C(C=O)=C[C@H]2C1,Amb29085720
COc(c(OC)c(c(OC(c(cc1)ccc1O)=C1)c2C1=O)OC)c2O,Amb29085722
COc1cc2ccnc(Cc(cc3)ccc3O)c2cc1O,Amb29085724
CCCC(C(C(C(CC(C(C=C(CCC)O1)=O)C1=O)=C(C1(C)C)O)=O)=C1O)=O,Amb29085727
COc1cc([C@H]([C@H]([C@@H](CO2)[C@@H]3O)C2=O)c2c3cc3OCOc3c2)cc(OC)c1OC,Amb8391013
